uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.1002/aisy.202400897,A Task and Motion Planning Framework for Partially Observable Household Manipulation Scenes,"Task and Motion Planning (TAMP) that integrates task planning with motion planning endows robots with the ability to directly achieve abstract objectives under specified initial and goal states. However, in more practical scenarios like partially observable household scenes, the clutter and uncertainty of object placements, coupled with the often nonspecific goal states provided by human users, pose significant challenges. Conventional TAMP planners struggle to efficiently navigate these spaces based on nonspecific goals and also find it difficult to manage environments cluttered with irrelevant objects. To address these difficulties, this article introduces a TAMP framework based on a broadly used TAMP planner PDDLStream, requiring only nonspecific goal states to complete tasks. This framework employs Task‐level Backward Search to identify relevant objects for task completion, thus bala",2025,Advanced Intelligent Systems,Yuhong Ma; Yeqing Yuan; Shaoquan Wu; Han Yuan,10.1002/aisy.202400897,,https://doi.org/10.1002/aisy.202400897,crossref,task and motion planning robotics,anti_myopia,classic,,,motion planning; task and motion planning,2026-06-12T15:07:36Z,24.600,29.600
arxiv:2510.02526v1,"U-LAG: Uncertainty-Aware, Lag-Adaptive Goal Retargeting for Robotic Manipulation","Robots manipulating in changing environments must act on percepts that are late, noisy, or stale. We present U-LAG, a mid-execution goal-retargeting layer that leaves the low-level controller unchanged while re-aiming task goals (pre-contact, contact, post) as new observations arrive. Unlike motion retargeting or generic visual servoing, U-LAG treats in-flight goal re-aiming as a first-class, pluggable module between perception and control. Our main technical contribution is UAR-PF, an uncertainty-aware retargeter that maintains a distribution over object pose under sensing lag and selects goals that maximize expected progress. We instantiate a reproducible Shift x Lag stress test in PyBullet/PandaGym for pick, push, stacking, and peg insertion, where the object undergoes abrupt in-plane shifts while synthetic perception lag is injected during approach. Across 0-10 cm shifts and 0-400 ms",2025,arXiv,Anamika J H; Anujith Muraleedharan,,2510.02526v1,http://arxiv.org/abs/2510.02526v1,arxiv,visuotactile robot manipulation,concept,tactile,,,robot manipulation; visual servoing; benchmark,2026-06-12T14:45:03Z,21.200,23.200
arxiv:2405.18948v1,Learning to Recover from Plan Execution Errors during Robot Manipulation: A Neuro-symbolic Approach,"Automatically detecting and recovering from failures is an important but challenging problem for autonomous robots. Most of the recent work on learning to plan from demonstrations lacks the ability to detect and recover from errors in the absence of an explicit state representation and/or a (sub-) goal check function. We propose an approach (blending learning with symbolic search) for automated error discovery and recovery, without needing annotated data of failures. Central to our approach is a neuro-symbolic state representation, in the form of dense scene graph, structured based on the objects present within the environment. This enables efficient learning of the transition function and a discriminator that not only identifies failures but also localizes them facilitating fast re-planning via computation of heuristic distance function. We also present an anytime version of our algorit",2024,arXiv,Namasivayam Kalithasan; Arnav Tuli; Vishal Bindal; Himanshu Gaurav Singh; Parag Singla; Rohan Paul,,2405.18948v1,http://arxiv.org/abs/2405.18948v1,arxiv,neuro symbolic robot planning,concept,architecture,,,neuro symbolic robot planning; robot manipulation,2026-06-12T14:45:03Z,20.950,21.950
doi:10.1016/j.cub.2021.07.054,Neurons of rat motor cortex become active during both grasping execution and grasping observation,,2021,Current Biology,Riccardo Viaro; Emma Maggiolini; Emanuele Farina; Rosario Canto; Atsushi Iriki; Alessandro D’Ausilio; Luciano Fadiga,10.1016/j.cub.2021.07.054,,https://doi.org/10.1016/j.cub.2021.07.054,crossref,analytical grasping,anti_myopia,anti_thesis,,22,analytical grasping,2026-06-12T15:07:36Z,19.968,22.968
doi:10.3390/a17100436,Adaptive Compensation for Robotic Joint Failures Using Partially Observable Reinforcement Learning,"Robotic manipulators are widely used in various industries for complex and repetitive tasks. However, they remain vulnerable to unexpected hardware failures. In this study, we address the challenge of enabling a robotic manipulator to complete tasks despite joint malfunctions. Specifically, we develop a reinforcement learning (RL) framework to adaptively compensate for a nonfunctional joint during task execution. Our experimental platform is the Franka robot with seven degrees of freedom (DOFs). We formulate the problem as a partially observable Markov decision process (POMDP), where the robot is trained under various joint failure conditions and tested in both seen and unseen scenarios. We consider scenarios where a joint is permanently broken and where it functions intermittently. Additionally, we demonstrate the effectiveness of our approach by comparing it with traditional inverse ki",2024,Algorithms,Tan-Hanh Pham; Godwyll Aikins; Tri Truong; Kim‐Doang Nguyen,10.3390/a17100436,,https://doi.org/10.3390/a17100436,openalex,energy based transformer robot policy,concept,ebm_transformer,,5,energy based transformer robot policy; robustness,2026-06-12T18:05:07Z,19.746,21.746
title:xavier a robot navigation architecture based on partially observable markov decision process models,Xavier: a robot navigation architecture based on partially observable Markov decision process models,"Autonomous mobile robots need very reliable navigation capabilities in order to operate unattended for long periods of time. We present a technique for achieving this goal that uses partially observable Markov decision process models (POMDPs) to explicitly model navigation uncertainty, including actuator and sensor uncertainty and approximate knowledge of the environment. This allows the robot to maintain a probability distribution over its current pose. Thus, while the robot rarely knows exactly where it is, it always has some belief as to what its true pose is, and is never completely lost. We present a navigation architecture based on POMDPs that provides a uniform framework with an established theoretical foundation for pose estimation, path planning, robot control during navigation, and learning. Our experiments show that this architecture indeed leads to robust corridor navigation ",1998,,Sven Koenig; Reid Simmons,,,https://openalex.org/W1991622981,openalex,robotics,concept,openalex_bulk_robotics,,140,,2026-06-12T18:57:17Z,19.524,20.524
doi:10.1002/oca.2550,The spectral linear filter method for a stochastic optimal control problem of partially observable systems,"Summary In this paper, two spectral methods are presented to solve a stochastic optimal control problem of a partially observable system. These two methods work together to solve such problems. In fact, solving such problems involves two cases: obtaining the control function and simulating the partially observable system. At first, a spectral linear filter is defined as a function of time to obtain an appropriate solution for a partially observable system. This linear filter is equipped with an orthogonal basis and it is made to predict the future behavior of this system. In this method, the goal is to approximate the trend of the partially observable system. The second method is suggested to achieve the optimal control corresponding to each sample path. In this method, the spectral Fourier transform is used. These two methods are used together to solve linear and nonlinear cases. In fac",2020,Optimal Control Applications and Methods,Ali Poursherafatan; Ali Delavarkhalafi,10.1002/oca.2550,,https://doi.org/10.1002/oca.2550,crossref,optimal control robot manipulation,anti_myopia,anti_thesis,,4,robot manipulation; optimal control robot manipulation,2026-06-12T15:07:36Z,19.055,23.055
doi:10.1109/iros.2017.8206001,Learning for multi-robot cooperation in partially observable stochastic environments with macro-actions,"This paper presents a data-driven approach for multi-robot coordination in partially-observable domains based on Decentralized Partially Observable Markov Decision Processes (Dec-POMDPs) and macro-actions (MAs). Dec-POMDPs provide a general framework for cooperative sequential decision making under uncertainty and MAs allow temporally extended and asynchronous action execution. To date, most methods assume the underlying Dec-POMDP model is known a priori or a full simulator is available during planning time. Previous methods which aim to address these issues suffer from local optimality and sensitivity to initial conditions. Additionally, few hardware demonstrations involving a large team of heterogeneous robots and with long planning horizons exist. This work addresses these gaps by proposing an iterative sampling based Expectation-Maximization algorithm (iSEM) to learn polices using on",2017,,Miao Liu; Kavinayan Sivakumar; Shayegan Omidshafiei; Christopher Amato; Jonathan P. How,10.1109/iros.2017.8206001,,https://doi.org/10.1109/iros.2017.8206001,openalex,robotics,concept,openalex_bulk_robotics,,22,,2026-06-12T18:57:17Z,19.018,20.018
doi:10.1109/icra.2016.7487160,Multimodal execution monitoring for anomaly detection during robot manipulation,,2016,2016 IEEE International Conference on Robotics and Automation (ICRA),Daehyung Park; Zackory Erickson; Tapomayukh Bhattacharjee; Charles C. Kemp,10.1109/icra.2016.7487160,,https://doi.org/10.1109/icra.2016.7487160,crossref,robot world models manipulation,concept,world_models,,64,robot world model; robot manipulation,2026-06-12T15:07:36Z,18.887,18.887
doi:10.1109/iros58592.2024.10801831,Learning to Recover from Plan Execution Errors during Robot Manipulation: A Neuro-symbolic Approach,,2024,2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),Namasivayam K; Arnav Tuli; Vishal Bindal; Himanshu Singh; Parag Singla; Rohan Paul,10.1109/iros58592.2024.10801831,,https://doi.org/10.1109/iros58592.2024.10801831,crossref,learning robot manipulation from human video,concept,human_data,,1,robot manipulation,2026-06-12T14:45:03Z,18.747,18.747
doi:10.7899/jce-15-4,Correlation of expertise with error detection skills of force application during spinal manipulation learning*,"Objective: Most studies on spinal manipulation learning demonstrate the relevance of including motor learning strategies in chiropractic curricula. Two outcomes of practice are the production of movement in an efficient manner and the improved capability of learners to evaluate their own motor performance. The goals of this study were to evaluate if expertise is associated with increased spinal manipulation proficiency and if error detection skills of force application during a high-velocity low-amplitude spinal manipulation are related to expertise. Methods: Three groups of students and 1 group of expert chiropractors completed 10 thoracic spine manipulations on an instrumented device with the specific goal of reaching a maximum peak force of 300 N after a brief period of practice. After each trial, participants were asked to give an estimate of their maximal peak force. Force-time prof",2016,Journal of Chiropractic Education,Michel Loranger; Julien Treboz; Jean-Alexandre Boucher; François Nougarou; Claude Dugas; Martin Descarreaux,10.7899/jce-15-4,,https://doi.org/10.7899/jce-15-4,crossref,contact rich manipulation learning,concept,contact,,15,contact rich manipulation,2026-06-12T15:07:36Z,18.586,18.586
